Caller_File,Caller_Symbol,Callee_File,Callee_Symbol,Call_Type
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_levelled_para,pipeline_updated/ietm_pipeline/s1000d_reader.py,_text_of,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_levelled_para,pipeline_updated/ietm_pipeline/utils.py,make_section_id,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_levelled_para,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_levelled_para,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_list,pipeline_updated/ietm_pipeline/models.py,ListNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_list,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_list,pipeline_updated/ietm_pipeline/utils.py,normalize_whitespace,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_list,pipeline_updated/ietm_pipeline/models.py,ListItemNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_list,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_para,pipeline_updated/ietm_pipeline/utils.py,normalize_whitespace,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_para,pipeline_updated/ietm_pipeline/models.py,ParagraphNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_para,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_step,pipeline_updated/ietm_pipeline/models.py,SectionNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_step,pipeline_updated/ietm_pipeline/utils.py,make_section_id,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_step,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_step,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,pipeline_updated/ietm_pipeline/s1000d_reader.py,_find_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,pipeline_updated/ietm_pipeline/models.py,TableNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,pipeline_updated/ietm_pipeline/utils.py,make_table_id,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,pipeline_updated/ietm_pipeline/s1000d_reader.py,_text_of,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_cals_row,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_resolve_icn,pipeline_updated/ietm_pipeline/context.py,warn,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,_text_of,pipeline_updated/ietm_pipeline/utils.py,normalize_whitespace,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/s1000d_reader.py,_extract_metadata,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/s1000d_reader.py,_build_icn_map,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/models.py,DocumentNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/s1000d_reader.py,_find_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/s1000d_reader.py,_ContentReader,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/context.py,warn,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_description,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/models.py,SectionNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read,pipeline_updated/ietm_pipeline/utils.py,make_section_id,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_para,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_callout,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_figure,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_list,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_description,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_description,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_levelled_para,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_description,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_description,pipeline_updated/ietm_pipeline/models.py,SectionNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_description,pipeline_updated/ietm_pipeline/utils.py,make_section_id,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,pipeline_updated/ietm_pipeline/s1000d_reader.py,_find_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,pipeline_updated/ietm_pipeline/models.py,SectionNode,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,pipeline_updated/ietm_pipeline/utils.py,make_section_id,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,direct
pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_step,direct
pipeline_updated/ietm_pipeline/table_parser.py,_detect_cell_list_item,pipeline_updated/ietm_pipeline/table_parser.py,_get_cell_patterns,direct
pipeline_updated/ietm_pipeline/table_parser.py,_make_rows,pipeline_updated/ietm_pipeline/models.py,TableRow,direct
pipeline_updated/ietm_pipeline/table_parser.py,_make_rows,pipeline_updated/ietm_pipeline/models.py,TableCell,direct
pipeline_updated/ietm_pipeline/table_parser.py,_pad_rows,pipeline_updated/ietm_pipeline/models.py,TableCell,direct
pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,pipeline_updated/ietm_pipeline/utils.py,qn,direct
pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,pipeline_updated/ietm_pipeline/text_parser.py,extract_runs,direct
pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,pipeline_updated/ietm_pipeline/table_parser.py,_detect_cell_list_item,direct
pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,pipeline_updated/ietm_pipeline/models.py,ListType,direct
pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,pipeline_updated/ietm_pipeline/models.py,ListItemNode,direct
pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,pipeline_updated/ietm_pipeline/models.py,ListNode,direct
pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/table_parser.py,parse_table,pipeline_updated/ietm_pipeline/utils.py,qn,direct
pipeline_updated/ietm_pipeline/table_parser.py,parse_table,pipeline_updated/ietm_pipeline/table_parser.py,_make_rows,direct
pipeline_updated/ietm_pipeline/table_parser.py,parse_table,pipeline_updated/ietm_pipeline/table_parser.py,_pad_rows,direct
pipeline_updated/ietm_pipeline/table_parser.py,parse_table,pipeline_updated/ietm_pipeline/models.py,TableNode,direct
pipeline_updated/ietm_pipeline/table_parser.py,parse_table,pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,direct
pipeline_updated/ietm_pipeline/table_parser.py,parse_table,pipeline_updated/ietm_pipeline/models.py,TableRow,direct
pipeline_updated/ietm_pipeline/table_parser.py,parse_table,pipeline_updated/ietm_pipeline/models.py,TableCell,direct
pipeline_updated/ietm_pipeline/text_parser.py,_iter_runs,pipeline_updated/ietm_pipeline/utils.py,qn,direct
pipeline_updated/ietm_pipeline/text_parser.py,_merge_runs,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/text_parser.py,_run_formatting,pipeline_updated/ietm_pipeline/utils.py,qn,direct
pipeline_updated/ietm_pipeline/text_parser.py,_run_formatting,pipeline_updated/ietm_pipeline/text_parser.py,_is_on,direct
pipeline_updated/ietm_pipeline/text_parser.py,_run_text,pipeline_updated/ietm_pipeline/utils.py,qn,direct
pipeline_updated/ietm_pipeline/text_parser.py,extract_runs,pipeline_updated/ietm_pipeline/text_parser.py,_iter_runs,direct
pipeline_updated/ietm_pipeline/text_parser.py,extract_runs,pipeline_updated/ietm_pipeline/text_parser.py,_merge_runs,direct
pipeline_updated/ietm_pipeline/text_parser.py,extract_runs,pipeline_updated/ietm_pipeline/text_parser.py,_run_text,direct
pipeline_updated/ietm_pipeline/text_parser.py,extract_runs,pipeline_updated/ietm_pipeline/text_parser.py,_run_formatting,direct
pipeline_updated/ietm_pipeline/text_parser.py,extract_runs,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_apply_leaf_grouping,pipeline_updated/ietm_pipeline/models.py,is_leaf,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_apply_leaf_grouping,pipeline_updated/ietm_pipeline/models.py,LeafGroup,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_apply_leaf_grouping,pipeline_updated/ietm_pipeline/models.py,LeafNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_assign_numbers,pipeline_updated/ietm_pipeline/tree_builder.py,_number_section,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_consolidate_block_list,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_consolidate_block_list,pipeline_updated/ietm_pipeline/models.py,ListType,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_consolidate_block_list,pipeline_updated/ietm_pipeline/models.py,ParagraphNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_consolidate_block_list,pipeline_updated/ietm_pipeline/tree_builder.py,_alpha_label,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_consolidate_block_list,pipeline_updated/ietm_pipeline/models.py,ListNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/models.py,FigureNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/tree_builder.py,_RawTableBlock,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/tree_builder.py,_runs_from_ce,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/models.py,ListItemNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/tree_builder.py,_PendingListItem,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/models.py,ParagraphNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/utils.py,make_table_id,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/tree_builder.py,_strip_list_prefix,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,pipeline_updated/ietm_pipeline/utils.py,make_figure_id,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_number_section,pipeline_updated/ietm_pipeline/utils.py,compute_child_number,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_number_section,pipeline_updated/ietm_pipeline/utils.py,make_section_id,direct
pipeline_updated/ietm_pipeline/tree_builder.py,_strip_list_prefix,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/tree_builder.py,build,pipeline_updated/ietm_pipeline/models.py,DocumentNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,build,pipeline_updated/ietm_pipeline/tree_builder.py,_apply_leaf_grouping,direct
pipeline_updated/ietm_pipeline/tree_builder.py,build,pipeline_updated/ietm_pipeline/tree_builder.py,_assign_numbers,direct
pipeline_updated/ietm_pipeline/tree_builder.py,build,pipeline_updated/ietm_pipeline/models.py,SectionNode,direct
pipeline_updated/ietm_pipeline/tree_builder.py,build,pipeline_updated/ietm_pipeline/tree_builder.py,_append_section,direct
pipeline_updated/ietm_pipeline/tree_builder.py,build,pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,direct
pipeline_updated/ietm_pipeline/tree_builder.py,build,pipeline_updated/ietm_pipeline/tree_builder.py,_append_block,direct
pipeline_updated/ietm_pipeline/tree_builder.py,consolidate_lists,pipeline_updated/ietm_pipeline/tree_builder.py,_consolidate_block_list,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_para,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_list,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_figure,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_block,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_model3d,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_video,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_pdf,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_figure,pipeline_updated/ietm_pipeline/xml_emitter.py,_sub_text,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_leaf,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_leaf_group,pipeline_updated/ietm_pipeline/models.py,LeafNode,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_leaf_group,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_leaf,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_list,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_list_item,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_list_item,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_run,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_model3d,pipeline_updated/ietm_pipeline/xml_emitter.py,_sub_text,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_para,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_run,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_section,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_section,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_leaf_group,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table,pipeline_updated/ietm_pipeline/xml_emitter.py,_sub_text,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_row,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_block,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_block,pipeline_updated/ietm_pipeline/table_parser.py,parse_table,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_block,pipeline_updated/ietm_pipeline/context.py,warn,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_row,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_list,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_row,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_run,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,emit,pipeline_updated/ietm_pipeline/xml_emitter.py,_sub_text,direct
pipeline_updated/ietm_pipeline/xml_emitter.py,emit,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_section,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_ids,pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_section,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_section,pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_blocks,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_process_blocks,pipeline_updated/ietm_pipeline/xref_resolver.py,_process_runs,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_process_blocks,pipeline_updated/ietm_pipeline/xref_resolver.py,_process_list_item,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_process_list_item,pipeline_updated/ietm_pipeline/xref_resolver.py,_process_runs,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_process_runs,pipeline_updated/ietm_pipeline/xref_resolver.py,_split_run,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_split_run,pipeline_updated/ietm_pipeline/context.py,warn,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_split_run,pipeline_updated/ietm_pipeline/models.py,XRefRun,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_split_run,pipeline_updated/ietm_pipeline/models.py,TextRun,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_walk_doc,pipeline_updated/ietm_pipeline/main.py,_walk_section,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,_walk_section,pipeline_updated/ietm_pipeline/xref_resolver.py,_process_blocks,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,resolve,pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_ids,direct
pipeline_updated/ietm_pipeline/xref_resolver.py,resolve,pipeline_updated/ietm_pipeline/xref_resolver.py,_walk_doc,direct
pipeline_updated/pipeline_server.py,do_GET,pipeline_updated/ietm_pipeline/docx_reader.py,read,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/ietm_pipeline/docx_reader.py,read,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,parse_multipart_form,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_upload_docx,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_upload_xml,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_upload_manifest,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_pick_folder,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_run_pipeline,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_save_xml,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_run_hotspot_merge,direct
pipeline_updated/pipeline_server.py,do_POST,pipeline_updated/pipeline_server.py,handle_run_import,direct
pipeline_updated/pipeline_server.py,handle_pick_folder,pipeline_updated/pipeline_server.py,pick_folder_dialog,direct
pipeline_updated/pipeline_server.py,handle_run_import,pipeline_updated/pipeline_server.py,run_subprocess,direct
pipeline_updated/pipeline_server.py,handle_run_pipeline,pipeline_updated/pipeline_server.py,run_subprocess,direct
pipeline_updated/pipeline_server.py,handle_run_pipeline,pipeline_updated/pipeline_server.py,handle_pick_folder,direct
pipeline_updated/pipeline_server.py,handle_save_xml,pipeline_updated/pipeline_server.py,handle_pick_folder,direct
pipeline_updated/pipeline_server.py,pick,pipeline_updated/pipeline_server.py,pick_folder_dialog,direct
