Subsystem,File,Symbol,Type,Parameters,Returns,Description
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,DocMetadata,class,title: str; subject: str,instance,
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,RawParagraph,class,index: int; style: str; runs: List[TextRun]; image_rid: Optional[str]; element: object,instance,
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,RawTable,class,index: int; element: object,instance,
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,_find_image_rid,function,para_element,Optional[str],Return the relationship ID of the first image blip inside a paragraph.
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,_parse_body,function,"doc_xml: bytes; image_map: Dict[str, str]; ctx",List[RawElement],Walk w:body children and build the flat element list.
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,_parse_metadata,function,zf: zipfile.ZipFile,DocMetadata,Extract title and subject from docProps/core.xml.
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,_parse_rels,function,zf: zipfile.ZipFile,"Dict[str, str]",Parse word/_rels/document.xml.rels → {rId: target_path}.
pipeline,pipeline_updated/ietm_pipeline/docx_reader.py,read,function,docx_path: str; output_dir: Path; config: PipelineConfig; ctx,"Tuple[List[RawElement], Dict[str, str], DocMetadata]",Parse the .docx file.
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,_attach_to_doc,function,doc; by_figure; valid_ids; matched_figures; ctx; doc_id,None,
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,_attach_to_figure,function,"fig: FigureNode; by_figure: Dict[str, List[dict]]; valid_ids: Set[str]; matched_figures: Set[str]; ctx; doc_id: str",None,
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,_attach_to_section,function,sec: SectionNode; by_figure; valid_ids; matched_figures; ctx; doc_id,None,
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,_collect_ids_from_section,function,sec: SectionNode; ids: Set[str],None,
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,_collect_section_ids,function,doc: DocumentNode,Set[str],
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,_find_section_by_number,function,doc: DocumentNode; number: str,"Optional[Union[SectionNode, LeafNode]]",Return the first SectionNode or LeafNode whose .number matches *number*.
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,_search_in_section,function,sec: SectionNode; number: str,"Optional[Union[SectionNode, LeafNode]]",
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,merge,function,doc: DocumentNode; hotspots_path: str; ctx,None,"Load *hotspots_path*, validate, and attach hotspots to figures in *doc*."
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,merge_media,function,doc: DocumentNode; media_manifest_path: str; ctx,None,Load *media_manifest_path* (JSON) and attach VideoNode / PdfNode blocks to
pipeline,pipeline_updated/ietm_pipeline/hotspot_merger.py,merge_models,function,doc: DocumentNode; model_manifest_path: str; ctx,None,Load *model_manifest_path* (JSON) and attach Model3DNode blocks to the
pipeline,pipeline_updated/ietm_pipeline/image_extractor.py,_convert_with_pillow,function,src: Path; dst_png: Path; ctx,bool,
pipeline,pipeline_updated/ietm_pipeline/image_extractor.py,_convert_with_soffice,function,src: Path; images_dir: Path; ctx,bool,
pipeline,pipeline_updated/ietm_pipeline/image_extractor.py,_preserve_original,function,src: Path,None,Rename src to src.name + '.original' so the PNG sibling can take the clean name.
pipeline,pipeline_updated/ietm_pipeline/image_extractor.py,extract_all,function,"zf: zipfile.ZipFile; rels_map: Dict[str, str]; output_dir: Path; ctx","Dict[str, str]",Copy every image referenced in *rels_map* to *output_dir/images/*.
pipeline,pipeline_updated/ietm_pipeline/main.py,_check_expiry,function,,None,
pipeline,pipeline_updated/ietm_pipeline/main.py,_count_hotspots,function,doc; ctx,None,
pipeline,pipeline_updated/ietm_pipeline/main.py,_count_tree,function,doc; ctx,None,
pipeline,pipeline_updated/ietm_pipeline/main.py,_parse_heading_markers,function,doc; config,None,Walk every SectionNode and LeafNode.  If the title contains bracketed
pipeline,pipeline_updated/ietm_pipeline/main.py,_process_title,function,title: str; node,,
pipeline,pipeline_updated/ietm_pipeline/main.py,_rename_images,function,doc; output_dir: Path,None,Rename extracted images to match their figure IDs (e.g. image9.png -> fig_1_1.png).
pipeline,pipeline_updated/ietm_pipeline/main.py,_walk_section,function,sec: SectionNode,,
pipeline,pipeline_updated/ietm_pipeline/main.py,cmd_add_global,function,args,None,Register a global asset (prepages PDF / abbreviations CSV) with the IETM root.
pipeline,pipeline_updated/ietm_pipeline/main.py,cmd_convert,function,args,None,
pipeline,pipeline_updated/ietm_pipeline/main.py,cmd_convert_s1000d,function,args,None,Convert an S1000D Data Module XML file to IETM XML.
pipeline,pipeline_updated/ietm_pipeline/main.py,cmd_list,function,args,None,
pipeline,pipeline_updated/ietm_pipeline/main.py,cmd_unregister,function,args,None,
pipeline,pipeline_updated/ietm_pipeline/main.py,main,function,,None,
pipeline,pipeline_updated/ietm_pipeline/main.py,walk,function,sec,,
pipeline,pipeline_updated/ietm_pipeline/main.py,walk,function,sec,,
pipeline,pipeline_updated/ietm_pipeline/main.py,walk,function,sec,,
pipeline,pipeline_updated/ietm_pipeline/main.py,walk_blocks,function,blocks,,
pipeline,pipeline_updated/ietm_pipeline/main.py,walk_blocks,function,blocks,,
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,_load_or_create,function,master_path: Path,etree._Element,
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,_save,function,root_el: etree._Element; path: Path,None,
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,list_global_assets,function,ietm_root: Path,"Dict[str, Dict[str, str]]","Return {kind: {file, title, updatedDate}} for all registered global assets."
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,list_manuals,function,ietm_root: Path,"List[Dict[str, str]]",Return a list of manual dicts from master.xml.
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,register,function,ietm_root: Path; doc_id: str; title: str; rel_path: str,None,Add or update a manual entry in master.xml.
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,register_global_asset,function,ietm_root: Path; kind: str; src_path: Path; title: Optional[str],str,Copy a global asset (prepages.pdf / abb.csv) into <root>/_global/ and
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,unregister,function,ietm_root: Path; doc_id: str,bool,Remove a manual from master.xml.  Returns True if found and removed.
pipeline,pipeline_updated/ietm_pipeline/master_registry.py,unregister_global_asset,function,ietm_root: Path; kind: str,bool,Remove a global asset entry (and its file). Returns True if removed.
pipeline,pipeline_updated/ietm_pipeline/models.py,DocumentNode,class,title: str; doc_id: str; sections: List[SectionNode],instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,FigureNode,class,id: str; number: str; title: str; image_filename: str; hotspots: List[HotspotNode],instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,HotspotNode,class,x: int; y: int; w: int; h: int; target: str; text: str; label: str; desc: str,instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,LeafGroup,class,root_section: 'SectionNode'; leaves: List[LeafNode],instance,Placed at the PARENT section level (not inside the root_section).
pipeline,pipeline_updated/ietm_pipeline/models.py,LeafNode,class,id: str; number: str; title: str; blocks: List[Block]; access_groups: str; security_class: str,instance,Terminal node within a LeafGroup.  Same structure as SectionNode
pipeline,pipeline_updated/ietm_pipeline/models.py,ListItemNode,class,label: str; runs: List[Run]; sub_items: List['ListItemNode']; sub_list_type: Optional['ListType'],instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,ListNode,class,list_type: ListType; items: List[ListItemNode],instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,ListType,class,,instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,MeshHotspotNode,class,mesh_name: str; target: str; text: str,instance,Clickable region linked to a named mesh in a 3D model.
pipeline,pipeline_updated/ietm_pipeline/models.py,Model3DNode,class,id: str; file: str; format: str; title: str; mesh_hotspots: List[MeshHotspotNode],instance,A 3D model (GLB / GLTF / OBJ) associated with a topic.
pipeline,pipeline_updated/ietm_pipeline/models.py,ParagraphNode,class,runs: List[Run]; para_type: str,instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,PdfNode,class,id: str; file: str; title: str,instance,A PDF document associated with a topic.
pipeline,pipeline_updated/ietm_pipeline/models.py,SectionNode,class,"id: str; number: str; level: int; title: str; blocks: List[Block]; children: List[Union['SectionNode', LeafGroup]]; access_groups: str; security_class: str",instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,TableCell,class,runs: List[Run]; col_span: int; row_span: int; is_continuation: bool; content_list: Optional['ListNode']; image_paths: List[str],instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,TableNode,class,id: str; number: str; title: str; col_count: int; header_rows: List[TableRow]; body_rows: List[TableRow],instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,TableRow,class,cells: List[TableCell],instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,TextRun,class,text: str; bold: bool; italic: bool; underline: bool,instance,
pipeline,pipeline_updated/ietm_pipeline/models.py,VideoNode,class,id: str; file: str; title: str,instance,An MP4 / WebM video associated with a topic.
pipeline,pipeline_updated/ietm_pipeline/models.py,XRefRun,class,display_text: str; target_id: str; ref_type: str; bold: bool; italic: bool; underline: bool,instance,"A cross-reference to a figure or table, replacing part of a TextRun."
pipeline,pipeline_updated/ietm_pipeline/models.py,is_leaf,function,,bool,True when this section has no child sections or leaf-groups.
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_ContentReader,class,"doc_id: str; images_dir: Path; icn_map: Dict[str, Path]; ctx",instance,
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,__init__,function,"doc_id: str; images_dir: Path; icn_map: Dict[str, Path]; ctx",,
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_build_icn_map,function,source_dir: Path,"Dict[str, Path]",Build a map from ICN identifier → image file path.
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_extract_metadata,function,root: etree._Element; ctx,"Tuple[str, str, str, str]","Return (doc_id, title, classification, access_groups)."
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_find_local,function,el: etree._Element; local_name: str,Optional[etree._Element],Find first direct child with matching local name (namespace-agnostic).
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_local,function,el: etree._Element,str,"Return local name of an element, stripping Clark-notation namespace."
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_callout,function,el: etree._Element; callout_type: str,ParagraphNode,Read warning/caution/note — extract inner text from child paras.
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_cals_row,function,row_el: etree._Element,TableRow,
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_figure,function,el: etree._Element,Optional[FigureNode],
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_levelled_para,function,el: etree._Element; level: int; parent_num: str,SectionNode,
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_list,function,el: etree._Element; lname: str,Optional[ListNode],
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_para,function,el: etree._Element; para_type: str,ParagraphNode,
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_step,function,el: etree._Element; level: int; parent_num: str; step_idx: int,SectionNode,
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_read_table,function,el: etree._Element,Optional[TableNode],Parse CALS-style S1000D table into a TableNode.
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_resolve_icn,function,icn: str; fig_number: str,str,Copy the ICN image file to images_dir and return relative path.
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,_text_of,function,el: Optional[etree._Element],str,
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,read,function,dm_path: str; ietm_root: Path; config; ctx,DocumentNode,Parse an S1000D Data Module XML file and return a DocumentNode.
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_block,function,el: etree._Element,List[Block],
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_description,function,desc_el: etree._Element,List[SectionNode],Read a <description> element → list of top-level SectionNodes.
pipeline,pipeline_updated/ietm_pipeline/s1000d_reader.py,read_procedure,function,proc_el: etree._Element,List[SectionNode],Read a <procedure> element → list of top-level SectionNodes.
pipeline,pipeline_updated/ietm_pipeline/table_parser.py,_detect_cell_list_item,function,text: str; config,"Tuple[Optional[str], Optional[str], Optional[str]]",Try all list patterns against *text*.
pipeline,pipeline_updated/ietm_pipeline/table_parser.py,_get_cell_patterns,function,config,list,"Build (list_type_str, compiled_pattern) pairs from config."
pipeline,pipeline_updated/ietm_pipeline/table_parser.py,_make_rows,function,row_dicts,List[TableRow],
pipeline,pipeline_updated/ietm_pipeline/table_parser.py,_pad_rows,function,rows: List[TableRow]; col_count: int,None,Pad rows that are shorter than col_count with empty cells.
pipeline,pipeline_updated/ietm_pipeline/table_parser.py,_parse_cell_content,function,tc; config; image_map,"Tuple[list, Optional[ListNode], list]","Returns (runs, content_list, image_paths)."
pipeline,pipeline_updated/ietm_pipeline/table_parser.py,parse_table,function,element; table_id: str; table_number: str; table_title: str; config; image_map,TableNode,Parse a w:tbl element into a TableNode.
pipeline,pipeline_updated/ietm_pipeline/text_parser.py,_is_on,function,tag,,
pipeline,pipeline_updated/ietm_pipeline/text_parser.py,_iter_runs,function,para_element: etree._Element,,"Yield all w:r elements, including those inside hyperlinks, revisions, and field codes."
pipeline,pipeline_updated/ietm_pipeline/text_parser.py,_merge_runs,function,runs: List[TextRun],List[TextRun],Merge consecutive runs that have identical formatting.
pipeline,pipeline_updated/ietm_pipeline/text_parser.py,_run_formatting,function,run_el: etree._Element,,"Return (bold, italic, underline) booleans for a w:r element."
pipeline,pipeline_updated/ietm_pipeline/text_parser.py,_run_text,function,run_el: etree._Element,str,Extract raw text from a w:r element.
pipeline,pipeline_updated/ietm_pipeline/text_parser.py,extract_runs,function,para_element: etree._Element,List[TextRun],Parse all w:r elements inside *para_element* and return merged TextRuns.
pipeline,pipeline_updated/ietm_pipeline/text_parser.py,plain_text,function,runs: List[TextRun],str,Return the concatenated plain text from a list of TextRuns.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_PendingListItem,class,item: ListItemNode; list_type: str,instance,Sentinel: a list item not yet grouped into a ListNode.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_RawTableBlock,class,id: str; number: str; title: str; element,instance,Sentinel: holds the lxml element until table_parser processes it.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,__init__,function,item: ListItemNode; list_type: str,,
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,__init__,function,id: str; number: str; title: str; element,,
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_alpha_label,function,idx: int,str,"0->'a', 25->'z', 26->'aa', 27->'ab', ..."
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_append_block,function,node; block: Block,None,Add a content block to a section or the document root (goes to first section).
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_append_section,function,parent; sec: SectionNode,None,Add a SectionNode to parent (DocumentNode or SectionNode).
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_apply_leaf_grouping,function,node,None,Recursively apply leaf-group detection depth-first.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_assign_numbers,function,doc: DocumentNode,None,Assign dotted section numbers and IDs to all sections.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_consolidate_block_list,function,blocks,,Replace consecutive _PendingListItem objects with ListNode groups.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_make_block,function,ce: ClassifiedElement; auto_tbl: List[int]; doc_id: str,Block,Convert a ClassifiedElement into a Block node.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_number_section,function,sec: SectionNode; parent_number: str; sibling_index: int; doc_id: str,None,
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_runs_from_ce,function,ce: ClassifiedElement,,Extract runs from a classified element's raw paragraph.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,_strip_list_prefix,function,runs; label: str,,Strip the list label prefix (e.g. '(a) ') from the beginning of runs.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,build,function,classified: List[ClassifiedElement]; metadata: DocMetadata; config; ctx,DocumentNode,Convert the flat classified list into a DocumentNode tree.
pipeline,pipeline_updated/ietm_pipeline/tree_builder.py,consolidate_lists,function,sections: List[SectionNode],None,Walk all sections and replace runs of _PendingListItem in each
pipeline,pipeline_updated/ietm_pipeline/utils.py,compute_child_number,function,parent_number: str; sibling_index: int,str,Dotted section number from parent number and 0-based sibling index.
pipeline,pipeline_updated/ietm_pipeline/utils.py,make_figure_id,function,number: str; doc_id: str,str,
pipeline,pipeline_updated/ietm_pipeline/utils.py,make_section_id,function,number: str; doc_id: str,str,
pipeline,pipeline_updated/ietm_pipeline/utils.py,make_table_id,function,number: str; doc_id: str,str,
pipeline,pipeline_updated/ietm_pipeline/utils.py,normalize_whitespace,function,text: str,str,Collapse runs of whitespace to a single space and strip.
pipeline,pipeline_updated/ietm_pipeline/utils.py,qn,function,ns_prefix: str; local: str,str,"Clark-notation qualified name, e.g. qn('w', 'p') → '{...}p'."
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_blocks,function,parent_el; blocks: list; ctx; config,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_figure,function,parent_el; fig: FigureNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_leaf,function,parent_el; leaf: LeafNode; ctx; config,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_leaf_group,function,parent_el; group: LeafGroup; ctx; config,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_list,function,parent_el; lst: ListNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_list_item,function,parent_el; item: ListItemNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_model3d,function,parent_el; model: Model3DNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_para,function,parent_el; para: ParagraphNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_pdf,function,parent_el; pdf: PdfNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_run,function,parent_el; run: Run,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_section,function,parent_el; sec: SectionNode; ctx; config,etree._Element,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table,function,parent_el; tbl: TableNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_block,function,parent_el; block; ctx; config,None,Parse _RawTableBlock or emit already-parsed TableNode.
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_table_row,function,parent_el; row: TableRow; col_count: int,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_emit_video,function,parent_el; video: VideoNode,None,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,_sub_text,function,parent; tag: str; text: str,etree._Element,
pipeline,pipeline_updated/ietm_pipeline/xml_emitter.py,emit,function,doc: DocumentNode; output_dir: Path; config; ctx,None,Build the XML tree and write it to output_dir/ietm_output.xml.
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_blocks,function,blocks: list; registry: Dict,None,
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_ids,function,doc: DocumentNode; registry: Dict,None,
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_collect_section,function,sec: SectionNode; registry: Dict,None,
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_process_blocks,function,blocks: list; xref_re; registry; ctx,list,
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_process_list_item,function,item: ListItemNode; xref_re; registry; ctx,None,
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_process_runs,function,runs: List[Run]; xref_re; registry: Dict; ctx,List[Run],"Split TextRuns at xref match boundaries, replacing matches with XRefRun."
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_split_run,function,run: TextRun; xref_re; registry: Dict; ctx,List[Run],Split a single TextRun at all xref matches.
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_walk_doc,function,doc: DocumentNode; xref_re; registry; ctx,None,
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,_walk_section,function,sec: SectionNode; xref_re; registry; ctx,None,
pipeline,pipeline_updated/ietm_pipeline/xref_resolver.py,resolve,function,doc: DocumentNode; config: PipelineConfig; ctx,None,"Build a cross-reference registry from the tree, then walk every run and"
pipeline,pipeline_updated/pipeline_server.py,PipelineHandler,class,,instance,
pipeline,pipeline_updated/pipeline_server.py,do_GET,function,,,Serve static files and endpoints
pipeline,pipeline_updated/pipeline_server.py,do_POST,function,,,Handle POST requests
pipeline,pipeline_updated/pipeline_server.py,handle_pick_folder,function,title,,Open native folder picker dialog (run in thread)
pipeline,pipeline_updated/pipeline_server.py,handle_run_hotspot_merge,function,data,,Re-run pipeline with hotspots enrichment
pipeline,pipeline_updated/pipeline_server.py,handle_run_import,function,data,,Run Django import_xml command
pipeline,pipeline_updated/pipeline_server.py,handle_run_pipeline,function,data,,Run pipeline convert command
pipeline,pipeline_updated/pipeline_server.py,handle_save_xml,function,data,,Copy generated XML to user-selected folder
pipeline,pipeline_updated/pipeline_server.py,handle_upload_docx,function,files,,Save uploaded DOCX files
pipeline,pipeline_updated/pipeline_server.py,handle_upload_manifest,function,files; manifest_type,,"Save manifest files (hotspots.json, models.json, media.json)"
pipeline,pipeline_updated/pipeline_server.py,handle_upload_xml,function,files,,Save uploaded XML files (enriched XMLs for hotspot step)
pipeline,pipeline_updated/pipeline_server.py,log_message,function,format; *args,,Suppress default logging
pipeline,pipeline_updated/pipeline_server.py,parse_multipart_form,function,content_type; body,,Parse multipart form data (basic)
pipeline,pipeline_updated/pipeline_server.py,pick,function,,,
pipeline,pipeline_updated/pipeline_server.py,pick_folder_dialog,function,title,,"Opens native folder picker, returns path or None"
pipeline,pipeline_updated/pipeline_server.py,run_server,function,port,,Start the HTTP server
pipeline,pipeline_updated/pipeline_server.py,run_subprocess,function,cmd; cwd; description,,"Run command, capture output, log it"
